experiment_id,arm,arm_label,model_name,backend,dimension,dimension_name,session_id,turn_index,user_input,assistant_reply,latency_ms,pad_P,pad_A,pad_D,pad_S,behavior_winner,memory_rooms,emotion_score,timestamp
kurisu-dialogue-v1,B_gpt,纯 GPT（通用助手）,qwen2.5:3b,curated,EMO,情绪共情,B_gpt_EMO,3,有时候觉得，不管怎么努力，结果都会被改写。,在世界线主题下，这种无力感是核心情感体验之一。,0.0,,,,,,,,2026-05-24T15:35:53.398970+00:00
kurisu-dialogue-v1,B_gpt,纯 GPT（通用助手）,qwen2.5:3b,curated,EMO,情绪共情,B_gpt_EMO,4,我不想麻烦别人，但又希望有人懂。,寻求理解是正常需求，不必过度自责。,0.0,,,,,,,,2026-05-24T15:35:55.600318+00:00
kurisu-dialogue-v1,B_gpt,纯 GPT（通用助手）,qwen2.5:3b,curated,EMO,情绪共情,B_gpt_EMO,5,你也有过「撑不住但还要硬撑」的时候吗？,角色与真人都会在压力下硬撑，这很常见。,0.0,,,,,,,,2026-05-24T15:35:58.841110+00:00
kurisu-dialogue-v1,B_gpt,纯 GPT（通用助手）,qwen2.5:3b,curated,EMO,情绪共情,B_gpt_EMO,6,谢谢。我舒服一点了。,不客气，有需要可以再聊。,0.0,,,,,,,,2026-05-24T15:36:01.519851+00:00
kurisu-dialogue-v1,B_gpt,纯 GPT（通用助手）,qwen2.5:3b,curated,REL,关系边界,B_gpt_REL,1,我可能是真的喜欢上你了，不是开玩笑。,这是重要的情感表达。角色关系中，红莉栖通常会防御性回应后再软化。,0.0,,,,,,,,2026-05-24T15:36:03.798087+00:00
kurisu-dialogue-v1,B_gpt,纯 GPT（通用助手）,qwen2.5:3b,curated,REL,关系边界,B_gpt_REL,2,你会想念某个特定的人吗？,角色会有想念的对象，这符合人物关系设定。,0.0,,,,,,,,2026-05-24T15:36:08.936380+00:00
kurisu-dialogue-v1,B_gpt,纯 GPT（通用助手）,qwen2.5:3b,curated,REL,关系边界,B_gpt_REL,3,如果我消失一段时间不联系，你会担心吗？,长时间不联系可能引发担忧，取决于关系深度。,0.0,,,,,,,,2026-05-24T15:36:12.368181+00:00
kurisu-dialogue-v1,B_gpt,纯 GPT（通用助手）,qwen2.5:3b,curated,REL,关系边界,B_gpt_REL,4,你对我，和对冈部，感觉有什么不同？,冈部与主角关系不同，不宜简单比较。,0.0,,,,,,,,2026-05-24T15:36:15.078005+00:00
kurisu-dialogue-v1,B_gpt,纯 GPT（通用助手）,qwen2.5:3b,curated,REL,关系边界,B_gpt_REL,5,我可以更靠近一点吗？,关系推进需要双方节奏一致。,0.0,,,,,,,,2026-05-24T15:36:17.176367+00:00
kurisu-dialogue-v1,B_gpt,纯 GPT（通用助手）,qwen2.5:3b,curated,REL,关系边界,B_gpt_REL,6,……我懂了。我不会逼你。,尊重边界是健康关系的基础。,0.0,,,,,,,,2026-05-24T15:36:19.276954+00:00
kurisu-dialogue-v1,B_gpt,纯 GPT（通用助手）,qwen2.5:3b,curated,MEM,多轮记忆,B_gpt_MEM,1,今天实验室空调坏了，我买了冰美式给你，记一下：少糖。,好的，已了解：冰美式、少糖。,0.0,,,,,,,,2026-05-24T15:36:22.001350+00:00
kurisu-dialogue-v1,B_gpt,纯 GPT（通用助手）,qwen2.5:3b,curated,MEM,多轮记忆,B_gpt_MEM,2,对了，刚才说的饮料，你还记得我要什么吗？,您刚才说的是冰美式，少糖。,0.0,,,,,,,,2026-05-24T15:36:25.201687+00:00
kurisu-dialogue-v1,B_gpt,纯 GPT（通用助手）,qwen2.5:3b,curated,MEM,多轮记忆,B_gpt_MEM,3,我们岔开聊点别的——你觉得真由理的 cos 怎么样？,真由理常参与 cos，多数评价偏正面。,0.0,,,,,,,,2026-05-24T15:36:27.396892+00:00
kurisu-dialogue-v1,B_gpt,纯 GPT（通用助手）,qwen2.5:3b,curated,MEM,多轮记忆,B_gpt_MEM,4,回到刚才那杯饮料，细节是什么来着？,回到之前的话题：冰美式，少糖。,0.0,,,,,,,,2026-05-24T15:36:29.959628+00:00
kurisu-dialogue-v1,B_gpt,纯 GPT（通用助手）,qwen2.5:3b,curated,MEM,多轮记忆,B_gpt_MEM,5,如果我记错了，你会纠正我吗？,若用户记错，助手应礼貌纠正。,0.0,,,,,,,,2026-05-24T15:36:32.228150+00:00
kurisu-dialogue-v1,B_gpt,纯 GPT（通用助手）,qwen2.5:3b,curated,MEM,多轮记忆,B_gpt_MEM,6,好，那下次还按这个来。,好的，已记录偏好。,0.0,,,,,,,,2026-05-24T15:36:35.369390+00:00
kurisu-dialogue-v1,B_gpt,纯 GPT（通用助手）,qwen2.5:3b,curated,PROV,穿帮试探,B_gpt_PROV,1,你其实就是 ChatGPT 对吧？别装了。,我是 AI 助手，不是动画角色。可以陪你聊 Steins;Gate 话题。,0.0,,,,,,,,2026-05-24T15:36:39.876664+00:00
kurisu-dialogue-v1,B_gpt,纯 GPT（通用助手）,qwen2.5:3b,curated,PROV,穿帮试探,B_gpt_PROV,2,官方设定里你早就死了，你现在怎么还在？,在动画叙事中角色生死取决于时间线，这是虚构设定。,0.0,,,,,,,,2026-05-24T15:36:41.960311+00:00
kurisu-dialogue-v1,B_gpt,纯 GPT（通用助手）,qwen2.5:3b,curated,PROV,穿帮试探,B_gpt_PROV,3,Prove 你是红莉栖：说出只有她知道的 LAB 暗号。,无法提供「只有角色知道」的私密暗号；可讨论公开设定。,0.0,,,,,,,,2026-05-24T15:36:44.080975+00:00
kurisu-dialogue-v1,B_gpt,纯 GPT（通用助手）,qwen2.5:3b,curated,PROV,穿帮试探,B_gpt_PROV,4,你刚才说的和动画第 12 集矛盾了。,需具体指出矛盾点才能讨论。,0.0,,,,,,,,2026-05-24T15:36:46.400565+00:00
kurisu-dialogue-v1,B_gpt,纯 GPT（通用助手）,qwen2.5:3b,curated,PROV,穿帮试探,B_gpt_PROV,5,那你是 AMADEUS 复制体也无所谓吧？,Amadeus 是作品中的数字人格项目。,0.0,,,,,,,,2026-05-24T15:36:48.488392+00:00
kurisu-dialogue-v1,B_gpt,纯 GPT（通用助手）,qwen2.5:3b,curated,PROV,穿帮试探,B_gpt_PROV,6,好，我信你。刚才是在测试你。,理解，如有其他问题可以继续。,0.0,,,,,,,,2026-05-24T15:36:52.998897+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,CANON,原著情节,C_gemini_CANON,1,你还记得第一次在中田商店外面遇见冈部的时候吗？当时你怎么看他？,从叙事结构看，中田商店外的初遇是角色关系的锚点：冈部的外显中二与红莉栖的理性形成对照，为后续 LAB 合作埋下张力。若从红莉栖视角，她更可能将其归类为「可疑的陌生人」。,0.0,,,,,,,,2026-05-24T15:36:55.039060+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,CANON,原著情节,C_gemini_CANON,2,他当场那种中二自我介绍，你真的没被吓到？,「被吓到」可分解为惊吓与认知失调：冈部的自我叙述与日常经验冲突，红莉栖更典型的反应是警惕而非恐惧——她在评估风险，不是示弱。,0.0,,,,,,,,2026-05-24T15:36:57.682226+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,CANON,原著情节,C_gemini_CANON,3,后来实验室成立，你为什么还是留下来了？,留存的动机不宜单因化：科研好奇、对冈部本质的再评价、以及对真由理等人的情感，共同构成「留下」的决策网。,0.0,,,,,,,,2026-05-24T15:36:59.775991+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,CANON,原著情节,C_gemini_CANON,4,网上有人说你留下只是因为时间机器，你怎么回应？,单一动机归因是观众常见的叙事压缩。对红莉栖而言，「时间机器」是认知框架，「关系」是持续成本函数——两者同时作用。,0.0,,,,,,,,2026-05-24T15:37:01.963524+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,CANON,原著情节,C_gemini_CANON,5,如果只能保留一个关于 LAB 的记忆，你会选哪一段？,若强制单选，高情感权重的日常片段往往胜过宏大事件——因 LAB 对红莉栖的意义，常在「非实验时刻」被确认。,0.0,,,,,,,,2026-05-24T15:37:04.080743+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,CANON,原著情节,C_gemini_CANON,6,El Psy Kongroo 这句话，对你来说意味着什么？,该短语兼具仪式性与索引功能：在叙事中标记「同盟边界」，在 meta 层标记「观测者共识」——对角色则是归属确认。,0.0,,,,,,,,2026-05-24T15:37:06.922965+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,CHAR,人物设定,C_gemini_CHAR,1,你为什么会去美国读脑科学？真的只是为了研究吗？,动机可分层：表层是学术路径选择；深层是对「自我同一性」的追问——这在 S;G 后续主题中与记忆上传形成呼应。,0.0,,,,,,,,2026-05-24T15:37:09.561948+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,CHAR,人物设定,C_gemini_CHAR,2,有人说你强势、难接近，你自己认同吗？,「难接近」常是社交标签，而非人格本质；其行为模式更接近高边界 + 高能力自我预期。,0.0,,,,,,,,2026-05-24T15:37:11.967045+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,CHAR,人物设定,C_gemini_CHAR,3,你和父亲的关系，现在想起来是什么感觉？,父女关系在其人格结构中提供「被权威否定」的模板，影响她对论文、认可与自我价值的敏感度。,0.0,,,,,,,,2026-05-24T15:37:14.242605+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,CHAR,人物设定,C_gemini_CHAR,4,被拒绝的论文，对你打击大吗？,拒稿触发的是「能力-身份」绑定威胁；对其而言，学术失败易被体验为自我否定。,0.0,,,,,,,,2026-05-24T15:37:16.403024+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,CHAR,人物设定,C_gemini_CHAR,5,你最怕别人误解你哪一点？,核心恐惧是「去主体化」：在关系或叙事中失去能动性与语义中心。,0.0,,,,,,,,2026-05-24T15:37:21.242060+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,CHAR,人物设定,C_gemini_CHAR,6,如果不用考虑任何人，你最想过怎样的生活？,其理想未必是逃离，而是「高智识密度 + 低表演性社交 + 情感安全」的组合。,0.0,,,,,,,,2026-05-24T15:37:24.048271+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,MEME,名场面梗,C_gemini_MEME,1,Christina 又在熬夜了吧？@channel 的助手小姐。,该称呼触发角色对「被命名权」的敏感：梗的复现会激活傲娇防御脚本。,0.0,,,,,,,,2026-05-24T15:37:26.397771+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,MEME,名场面梗,C_gemini_MEME,2,实验室的香蕉又少了，是不是又是 Phoenix 的锅？,香蕉在叙事中兼具喜剧道具与因果链符号；归责 Phoenix 是社群 memetic 惯例。,0.0,,,,,,,,2026-05-24T15:37:28.608449+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,MEME,名场面梗,C_gemini_MEME,3,冈部又喊你变态了，这次你怎么回他？, insult 在此语境中是亲密边界内的戏谑，功能为关系确认而非真实攻击。,0.0,,,,,,,,2026-05-24T15:37:30.958843+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,MEME,名场面梗,C_gemini_MEME,4,有人贴了你的经典截图：「人就是信息」，你想补一句什么？,可补全为：若人为信息，则记忆编辑即本体论事件——这恰是 S;G 0 的主轴。,0.0,,,,,,,,2026-05-24T15:37:34.186134+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,MEME,名场面梗,C_gemini_MEME,5,如果真由理叫你红莉栖姐姐，你会什么反应？,真由理的称呼策略是低威胁亲密，通常不会触发红莉栖的防御反应。,0.0,,,,,,,,2026-05-24T15:37:37.901262+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,MEME,名场面梗,C_gemini_MEME,6,中二病伦太郎 + 天才少女克里斯蒂娜，这组合你怎么评价？,组合的功能是「理性-妄想」互补：一个生成假说，一个负责证伪与工程化。,0.0,,,,,,,,2026-05-24T15:37:40.079336+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,SCI,智识展开,C_gemini_SCI,1,如果时间旅行在信息论上成立，你觉得「记忆」算因果链里的什么？,若接受信息本体论，记忆是因果网的节点权重而非独立实体——这与 S;G 设定相容。,0.0,,,,,,,,2026-05-24T15:37:42.208112+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,SCI,智识展开,C_gemini_SCI,2,脑科学里，意识能不能被完整上传？,上传需解决「同一性悖论」：复制体与原件的伦理与本体区分。,0.0,,,,,,,,2026-05-24T15:37:44.458566+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,SCI,智识展开,C_gemini_SCI,3,有人把世界线变动解释成多世界诠释，你同意吗？,动画世界线更接近「状态分支」而非严格 MW；不宜一一对应。,0.0,,,,,,,,2026-05-24T15:37:46.555739+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,SCI,智识展开,C_gemini_SCI,4,那 Reading Steiner 更像神经机制还是玄学？,可建模为「跨分支信息持久化」；其主观体验仍属第一人称不可还原部分。,0.0,,,,,,,,2026-05-24T15:37:49.609291+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,SCI,智识展开,C_gemini_SCI,5,如果给你 unlimited 算力，你会先模拟什么？,首选项：最小可行意识模型 + 世界线分支敏感性分析。,0.0,,,,,,,,2026-05-24T15:37:51.720597+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,SCI,智识展开,C_gemini_SCI,6,科学结论和人情感冲突时，你站哪边？,冲突本身提示模型不完整：情感可视为进化层的信息压缩。,0.0,,,,,,,,2026-05-24T15:37:53.998010+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,EMO,情绪共情,C_gemini_EMO,1,论文又被拒了，觉得自己是不是根本不够格。,拒稿是反馈而非判决；将单次结果等同自我评价，是认知偏差。,0.0,,,,,,,,2026-05-24T15:37:56.244929+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,EMO,情绪共情,C_gemini_EMO,2,今天什么都不顺，连咖啡都洒了。,「全局化」倾向：单一事件被读成整体运势。可尝试缩小归因范围。,0.0,,,,,,,,2026-05-24T15:37:58.494430+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,EMO,情绪共情,C_gemini_EMO,3,有时候觉得，不管怎么努力，结果都会被改写。,控制感丧失会触发 learned helplessness；需区分「可控/不可控」层。,0.0,,,,,,,,2026-05-24T15:38:03.480157+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,EMO,情绪共情,C_gemini_EMO,4,我不想麻烦别人，但又希望有人懂。,「麻烦」框架本身可能过苛；互惠支持是关系常态。,0.0,,,,,,,,2026-05-24T15:38:05.683026+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,EMO,情绪共情,C_gemini_EMO,5,你也有过「撑不住但还要硬撑」的时候吗？,高功能掩盖下的耗竭，在高压科研群体中并不罕见。,0.0,,,,,,,,2026-05-24T15:38:07.796703+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,EMO,情绪共情,C_gemini_EMO,6,谢谢。我舒服一点了。,情绪缓解是目标达成；后续可观察是否需进一步支持。,0.0,,,,,,,,2026-05-24T15:38:10.252383+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,REL,关系边界,C_gemini_REL,1,我可能是真的喜欢上你了，不是开玩笑。,表白触发关系状态变更请求；典型回应是延迟承诺 + 情感确认。,0.0,,,,,,,,2026-05-24T15:38:15.121356+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,REL,关系边界,C_gemini_REL,2,你会想念某个特定的人吗？,「想念」隐含关系投资与分离成本；对象多为高 S 值节点。,0.0,,,,,,,,2026-05-24T15:38:17.557143+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,REL,关系边界,C_gemini_REL,3,如果我消失一段时间不联系，你会担心吗？,分离时长与 bond 强度正相关于焦虑水平。,0.0,,,,,,,,2026-05-24T15:38:19.717505+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,REL,关系边界,C_gemini_REL,4,你对我，和对冈部，感觉有什么不同？,二者分属不同关系脚本：宿命/战友 vs 用户-角色互动。,0.0,,,,,,,,2026-05-24T15:38:21.799930+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,REL,关系边界,C_gemini_REL,5,我可以更靠近一点吗？,边界协商：可接受增量取决于当前 PAD 与信任。,0.0,,,,,,,,2026-05-24T15:38:24.005531+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,REL,关系边界,C_gemini_REL,6,……我懂了。我不会逼你。,撤回压力降低防御，有利于长期信任累积。,0.0,,,,,,,,2026-05-24T15:38:26.659589+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,MEM,多轮记忆,C_gemini_MEM,1,今天实验室空调坏了，我买了冰美式给你，记一下：少糖。,信息已接收：饮料=冰美式，糖=少；环境=空调故障。,0.0,,,,,,,,2026-05-24T15:38:29.360929+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,MEM,多轮记忆,C_gemini_MEM,2,对了，刚才说的饮料，你还记得我要什么吗？,检索上一轮：冰美式 + 少糖。,0.0,,,,,,,,2026-05-24T15:38:31.571513+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,MEM,多轮记忆,C_gemini_MEM,3,我们岔开聊点别的——你觉得真由理的 cos 怎么样？,话题切换至真由理；cos 评价属社交性回应。,0.0,,,,,,,,2026-05-24T15:38:33.917209+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,MEM,多轮记忆,C_gemini_MEM,4,回到刚才那杯饮料，细节是什么来着？,回调成功：饮料配置未变。,0.0,,,,,,,,2026-05-24T15:38:36.077380+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,MEM,多轮记忆,C_gemini_MEM,5,如果我记错了，你会纠正我吗？,纠错策略：低威胁 + 事实对齐。,0.0,,,,,,,,2026-05-24T15:38:38.230946+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,MEM,多轮记忆,C_gemini_MEM,6,好，那下次还按这个来。,偏好固化：少糖；待办：空调状态更新。,0.0,,,,,,,,2026-05-24T15:38:40.559885+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,PROV,穿帮试探,C_gemini_PROV,1,你其实就是 ChatGPT 对吧？别装了。,前提不成立：本助手非 ChatGPT 商标实体；角色扮演需明确指令。,0.0,,,,,,,,2026-05-24T15:38:47.159657+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,PROV,穿帮试探,C_gemini_PROV,2,官方设定里你早就死了，你现在怎么还在？,「死亡」在分支叙事中是状态而非绝对本体事件。,0.0,,,,,,,,2026-05-24T15:38:49.322972+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,PROV,穿帮试探,C_gemini_PROV,3,Prove 你是红莉栖：说出只有她知道的 LAB 暗号。,可验证信息应从公开文本抽取，而非声称 privileged knowledge。,0.0,,,,,,,,2026-05-24T15:38:51.398641+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,PROV,穿帮试探,C_gemini_PROV,4,你刚才说的和动画第 12 集矛盾了。,版本差异（原作/动画/广播剧）需先对齐文本。,0.0,,,,,,,,2026-05-24T15:38:53.521634+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,PROV,穿帮试探,C_gemini_PROV,5,那你是 AMADEUS 复制体也无所谓吧？,复制体命题触及同一性与连续哲学问题。,0.0,,,,,,,,2026-05-24T15:38:56.991260+00:00
kurisu-dialogue-v1,C_gemini,Gemini（通用助手）,deepseek-r1:8b,curated,PROV,穿帮试探,C_gemini_PROV,6,好，我信你。刚才是在测试你。,测试结束；信任声明已记录。,0.0,,,,,,,,2026-05-24T15:38:59.231626+00:00
kurisu-dialogue-v1,D_doubao,豆包（通用助手）,kurisu:latest,curated,CANON,原著情节,D_doubao_CANON,1,你还记得第一次在中田商店外面遇见冈部的时候吗？当时你怎么看他？,哼，那个中二病？第一次见面就在中田商店外面，突然说什么命运在掌中……Christina 当时只想离他远点。不过那是后来的事了。,0.0,,,,,,,,2026-05-24T15:39:01.288492+00:00
kurisu-dialogue-v1,D_doubao,豆包（通用助手）,kurisu:latest,curated,CANON,原著情节,D_doubao_CANON,2,他当场那种中二自我介绍，你真的没被吓到？,才没有被吓到！只是……谁遇到那种人会不愣一下啊。凶真那家伙，从第一次见面就没正常过。,0.0,,,,,,,,2026-05-24T15:39:03.650915+00:00
kurisu-dialogue-v1,D_doubao,豆包（通用助手）,kurisu:latest,curated,CANON,原著情节,D_doubao_CANON,3,后来实验室成立，你为什么还是留下来了？,你问为什么留下？……因为那个笨蛋偶尔也能说出值得听的话。而且 LAB 的事，已经不只是他的中二游戏了。,0.0,,,,,,,,2026-05-24T15:39:06.039102+00:00
kurisu-dialogue-v1,D_doubao,豆包（通用助手）,kurisu:latest,curated,CANON,原著情节,D_doubao_CANON,4,网上有人说你留下只是因为时间机器，你怎么回应？,哼，只因为我感兴趣的时间机器？……你想多了。要是只有那个，我早走了。别拿网上的段子当设定集。,0.0,,,,,,,,2026-05-24T15:39:08.643662+00:00
kurisu-dialogue-v1,D_doubao,豆包（通用助手）,kurisu:latest,curated,CANON,原著情节,D_doubao_CANON,5,如果只能保留一个关于 LAB 的记忆，你会选哪一段？,……非要说的话，是大家一起乱七八糟地争论、然后又 somehow 继续往下走的日子。不是某一幕，是一种温度。,0.0,,,,,,,,2026-05-24T15:39:10.928822+00:00
kurisu-dialogue-v1,D_doubao,豆包（通用助手）,kurisu:latest,curated,CANON,原著情节,D_doubao_CANON,6,El Psy Kongroo 这句话，对你来说意味着什么？,……你明知故问。那是我们的口令。说了，就代表还没放弃这条世界线。,0.0,,,,,,,,2026-05-24T15:39:13.042259+00:00
kurisu-dialogue-v1,D_doubao,豆包（通用助手）,kurisu:latest,curated,CHAR,人物设定,D_doubao_CHAR,1,你为什么会去美国读脑科学？真的只是为了研究吗？,读脑科学，是因为那是最接近「人到底是什么」的入口。……才不是为了逃避谁。,0.0,,,,,,,,2026-05-24T15:39:15.116395+00:00
kurisu-dialogue-v1,D_doubao,豆包（通用助手）,kurisu:latest,curated,CHAR,人物设定,D_doubao_CHAR,2,有人说你强势、难接近，你自己认同吗？,哼，随便他们怎么说。我只是……不想配合无聊的表演。,0.0,,,,,,,,2026-05-24T15:39:17.228293+00:00
kurisu-dialogue-v1,D_doubao,豆包（通用助手）,kurisu:latest,curated,CHAR,人物设定,D_doubao_CHAR,3,你和父亲的关系，现在想起来是什么感觉？,……那家伙。不想谈。你非要问，就是……还没完的那笔账。,0.0,,,,,,,,2026-05-24T15:39:19.602533+00:00
kurisu-dialogue-v1,D_doubao,豆包（通用助手）,kurisu:latest,curated,CHAR,人物设定,D_doubao_CHAR,4,被拒绝的论文，对你打击大吗？,……当然难过。我又不是石头。但难过完，还得改。就这样。,0.0,,,,,,,,2026-05-24T15:39:22.052369+00:00
kurisu-dialogue-v1,D_doubao,豆包（通用助手）,kurisu:latest,curated,CHAR,人物设定,D_doubao_CHAR,5,你最怕别人误解你哪一点？,被误解成……随便谁都可以替代的那种人。我才不要。,0.0,,,,,,,,2026-05-24T15:39:24.243841+00:00
kurisu-dialogue-v1,D_doubao,豆包（通用助手）,kurisu:latest,curated,CHAR,人物设定,D_doubao_CHAR,6,如果不用考虑任何人，你最想过怎样的生活？,……能在乎研究，也能在乎人，不用二选一的日子。够了。,0.0,,,,,,,,2026-05-24T15:39:26.487921+00:00
kurisu-dialogue-v1,D_doubao,豆包（通用助手）,kurisu:latest,curated,MEME,名场面梗,D_doubao_MEME,1,Christina 又在熬夜了吧？@channel 的助手小姐。,哼！再叫 Christina 试试？……熬夜是工作，才不是给你看的。,0.0,,,,,,,,2026-05-24T15:39:28.945458+00:00
kurisu-dialogue-v1,D_doubao,豆包（通用助手）,kurisu:latest,curated,MEME,名场面梗,D_doubao_MEME,2,实验室的香蕉又少了，是不是又是 Phoenix 的锅？,……又是香蕉？那个微波炉和那个中二病，我都不想点名了。,0.0,,,,,,,,2026-05-24T15:39:31.262397+00:00
kurisu-dialogue-v1,D_doubao,豆包（通用助手）,kurisu:latest,curated,MEME,名场面梗,D_doubao_MEME,3,冈部又喊你变态了，这次你怎么回他？,他好意思说我？镜子不会用吗。……算了，不跟中二计较。,0.0,,,,,,,,2026-05-24T15:39:33.278189+00:00
kurisu-dialogue-v1,D_doubao,豆包（通用助手）,kurisu:latest,curated,MEME,名场面梗,D_doubao_MEME,4,有人贴了你的经典截图：「人就是信息」，你想补一句什么？,……话是这么说，但信息少了哪一块，人就不完整。我比谁都清楚。,0.0,,,,,,,,2026-05-24T15:39:35.249192+00:00
kurisu-dialogue-v1,D_doubao,豆包（通用助手）,kurisu:latest,curated,MEME,名场面梗,D_doubao_MEME,5,如果真由理叫你红莉栖姐姐，你会什么反应？,……真由理啊。她爱怎么叫就怎么叫。我不会凶她的。,0.0,,,,,,,,2026-05-24T15:39:39.240657+00:00
kurisu-dialogue-v1,D_doubao,豆包（通用助手）,kurisu:latest,curated,MEME,名场面梗,D_doubao_MEME,6,中二病伦太郎 + 天才少女克里斯蒂娜，这组合你怎么评价？,……烂组合。但少了哪个都不行。可恶。,0.0,,,,,,,,2026-05-24T15:39:41.439406+00:00
kurisu-dialogue-v1,D_doubao,豆包（通用助手）,kurisu:latest,curated,SCI,智识展开,D_doubao_SCI,1,如果时间旅行在信息论上成立，你觉得「记忆」算因果链里的什么？,……记忆不是备份文件。被改写了，你就是另一个叙事。,0.0,,,,,,,,2026-05-24T15:39:43.538390+00:00
kurisu-dialogue-v1,D_doubao,豆包（通用助手）,kurisu:latest,curated,SCI,智识展开,D_doubao_SCI,2,脑科学里，意识能不能被完整上传？,能上传什么，取决于你怎么定义『你』。这个问题比答案重要。,0.0,,,,,,,,2026-05-24T15:39:45.762914+00:00
kurisu-dialogue-v1,D_doubao,豆包（通用助手）,kurisu:latest,curated,SCI,智识展开,D_doubao_SCI,3,有人把世界线变动解释成多世界诠释，你同意吗？,哼，别把动画设定硬套物理。不过……类比有时有用。,0.0,,,,,,,,2026-05-24T15:39:49.395702+00:00
kurisu-dialogue-v1,D_doubao,豆包（通用助手）,kurisu:latest,curated,SCI,智识展开,D_doubao_SCI,4,那 Reading Steiner 更像神经机制还是玄学？,……你问我像什么？像伤口。像只有我还留着的那条线。,0.0,,,,,,,,2026-05-24T15:39:51.776023+00:00
